ticket_id,created_date,resolved_date,category,subcategory,application_name,priority,status,assigned_team,assigned_engineer,reported_by,root_cause,sla_target_hours,first_response_minutes,resolution_time_hours,sla_breached,reopened_count,change_related,csat_score,resolution_notes
INC101505,2025-11-07 19:00,2025-11-07 21:30,Access/Authentication,SSO Error,CRM Portal,P1 - Critical,Closed,L1 Support,R. Iyer,Monitoring Alert,Third-Party Outage,4,12,2.51,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC101875,2025-11-07 19:14,2025-11-09 23:51,Application Issue,Data Mismatch,Reporting Dashboard,P3 - Medium,Closed,L2 Support,V. Prasad,Batch Job Monitor,Unknown,24,53,52.63,True,0,True,1,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100158,2025-11-07 20:20,2025-11-08 12:06,Server/Infra,Memory Leak,Billing Engine,P3 - Medium,Closed,Network Team,P. Arjun,Customer,Capacity/Performance,24,90,15.77,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101048,2025-11-07 20:48,2025-11-09 15:28,Batch Job Failure,Duplicate Run,Customer Support Portal,P4 - Low,Resolved,App Dev Team,V. Prasad,End User,User Error,72,102,42.67,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101378,2025-11-07 21:09,2025-11-08 12:24,Security,Certificate Expiry,Billing Engine,P3 - Medium,Resolved,Network Team,K. Suresh,Batch Job Monitor,Capacity/Performance,24,47,15.26,False,0,False,2,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100522,2025-11-08 12:37,2025-11-08 17:58,Batch Job Failure,Job Not Triggered,Billing Engine,P2 - High,Resolved,L3 Engineering,S. Priya,Support Team (Proactive),User Error,8,11,5.36,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC100117,2025-11-08 14:17,2025-11-09 08:25,Server/Infra,Disk Space Full,Inventory System,P3 - Medium,Resolved,Network Team,L. Chitra,Monitoring Alert,Code Defect,24,56,18.14,False,0,False,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100690,2025-11-08 14:57,2025-11-09 06:13,Access/Authentication,Permission Denied,Customer Support Portal,P3 - Medium,Closed,L1 Support,T. Divya,Customer,Code Defect,24,41,15.28,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC100546,2025-11-08 18:18,2025-11-08 22:12,Batch Job Failure,Job Timeout,Core Banking App,P3 - Medium,Resolved,L3 Engineering,K. Suresh,Batch Job Monitor,Infra Failure,24,60,3.9,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC100492,2025-11-08 19:50,2025-11-09 09:47,Application Issue,Data Mismatch,HR Portal,P3 - Medium,Closed,L2 Support,K. Suresh,Batch Job Monitor,Third-Party Outage,24,84,13.95,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100378,2025-11-09 09:17,2025-11-10 03:36,Batch Job Failure,Duplicate Run,Reporting Dashboard,P3 - Medium,Resolved,App Dev Team,R. Iyer,Batch Job Monitor,Configuration Error,24,57,18.32,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101080,2025-11-09 11:03,2025-11-09 17:45,Access/Authentication,Login Failure,Inventory System,P2 - High,Closed,L2 Support,P. Arjun,Monitoring Alert,Infra Failure,8,25,6.71,False,0,False,2,Reset credentials / corrected access role; user confirmed successful login.
INC100906,2025-11-09 12:13,2025-11-09 13:07,Batch Job Failure,Job Timeout,Core Banking App,P1 - Critical,Reopened,L3 Engineering,S. Priya,Batch Job Monitor,Unknown,4,16,0.9,False,1,True,3,Re-triggered job after correcting input file; added validation check.
INC100772,2025-11-09 12:18,2025-11-10 01:11,Performance,Page Load Delay,Payment Gateway,P3 - Medium,Resolved,DBA Team,A. Rangan,Customer,Configuration Error,24,43,12.89,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100309,2025-11-09 14:28,2025-11-10 07:51,Application Issue,Application Crash,Order Management System,P3 - Medium,Resolved,App Dev Team,S. Priya,Batch Job Monitor,Third-Party Outage,24,41,17.39,False,0,False,3,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100791,2025-11-09 15:24,2025-11-11 16:53,Integration/API,Webhook Not Firing,Billing Engine,P4 - Low,Resolved,L3 Engineering,N. Fathima,Support Team (Proactive),Infra Failure,72,166,49.49,False,0,True,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101554,2025-11-09 16:13,2025-11-10 07:07,Access/Authentication,SSO Error,Billing Engine,P3 - Medium,Resolved,L2 Support,P. Arjun,Customer,Capacity/Performance,24,71,14.91,False,0,True,4,Reset credentials / corrected access role; user confirmed successful login.
INC101956,2025-11-09 17:31,2025-11-12 00:52,Network,Latency,Order Management System,P4 - Low,Resolved,L2 Support,K. Suresh,Monitoring Alert,Unknown,72,100,55.36,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101160,2025-11-09 18:01,2025-11-11 22:59,Integration/API,Third-Party Timeout,CRM Portal,P3 - Medium,Resolved,L3 Engineering,V. Prasad,Support Team (Proactive),User Error,24,74,52.97,True,0,False,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100509,2025-11-09 20:46,2025-11-12 01:57,Integration/API,API Failure,Reporting Dashboard,P4 - Low,Resolved,App Dev Team,B. Meena,Support Team (Proactive),Configuration Error,72,136,53.19,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100074,2025-11-10 13:20,2025-11-11 08:56,Database,Query Timeout,Auth Service,P3 - Medium,Closed,DBA Team,M. Kumar,Customer,Data Issue,24,56,19.6,False,0,False,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101633,2025-11-10 14:10,2025-11-11 15:40,Performance,Slow Response Time,Payment Gateway,P2 - High,Reopened,DBA Team,B. Meena,End User,Unknown,8,19,25.51,True,1,False,2,Tuned query/index or scaled resources; response time back within threshold.
INC101183,2025-11-10 17:12,2025-11-11 09:42,Security,Unauthorized Access Attempt,Inventory System,P4 - Low,Resolved,Network Team,T. Divya,Support Team (Proactive),User Error,72,228,16.5,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101728,2025-11-11 12:58,2025-11-11 14:56,Network,VPN Failure,Inventory System,P1 - Critical,Resolved,Network Team,S. Priya,Monitoring Alert,Unknown,4,14,1.97,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100862,2025-11-11 13:25,2025-11-11 15:30,Server/Infra,CPU Spike,Order Management System,P1 - Critical,Closed,Network Team,R. Iyer,Customer,Capacity/Performance,4,8,2.09,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100803,2025-11-11 15:55,2025-11-12 00:43,Network,Firewall Block,Auth Service,P3 - Medium,Resolved,Network Team,M. Kumar,Support Team (Proactive),Infra Failure,24,60,8.8,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101586,2025-11-11 19:40,2025-11-12 06:07,Batch Job Failure,Duplicate Run,CRM Portal,P2 - High,Resolved,L3 Engineering,A. Rangan,Monitoring Alert,Infra Failure,8,16,10.46,True,0,False,3,Re-triggered job after correcting input file; added validation check.
INC100175,2025-11-12 10:02,2025-11-13 00:59,Server/Infra,Memory Leak,Reporting Dashboard,P3 - Medium,Resolved,Network Team,L. Chitra,End User,Configuration Error,24,25,14.96,False,0,True,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100634,2025-11-12 12:44,2025-11-13 16:50,Integration/API,Payload Mismatch,Core Banking App,P4 - Low,Reopened,L3 Engineering,A. Rangan,Batch Job Monitor,User Error,72,107,28.1,False,1,False,1,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101758,2025-11-12 13:56,2025-11-12 17:17,Security,Suspicious Login,CRM Portal,P2 - High,Resolved,Network Team,A. Rangan,Support Team (Proactive),Unknown,8,26,3.36,False,0,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100688,2025-11-12 14:25,2025-11-12 21:23,Network,Firewall Block,CRM Portal,P1 - Critical,Resolved,Network Team,M. Kumar,Batch Job Monitor,User Error,4,10,6.97,True,0,False,1,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100771,2025-11-12 16:12,2025-11-13 05:49,Performance,Slow Response Time,Inventory System,P3 - Medium,Closed,L3 Engineering,J. Antony,End User,Third-Party Outage,24,86,13.62,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC101561,2025-11-12 18:24,2025-11-12 22:32,Security,Vulnerability Alert,Billing Engine,P2 - High,Resolved,Network Team,A. Rangan,Batch Job Monitor,Third-Party Outage,8,37,4.14,False,0,True,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100942,2025-11-12 18:39,2025-11-12 20:06,Performance,API Latency,CRM Portal,P1 - Critical,Closed,DBA Team,B. Meena,Batch Job Monitor,Infra Failure,4,2,1.45,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC102191,2025-11-12 18:44,2025-11-13 00:22,Batch Job Failure,Job Failed - Data Error,Core Banking App,P3 - Medium,Closed,App Dev Team,B. Meena,Batch Job Monitor,Configuration Error,24,75,5.64,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101732,2025-11-12 20:17,2025-11-13 10:38,Server/Infra,Memory Leak,Order Management System,P3 - Medium,Closed,L3 Engineering,V. Prasad,Support Team (Proactive),Infra Failure,24,72,14.36,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101046,2025-11-12 20:36,2025-11-13 01:22,Security,Unauthorized Access Attempt,Billing Engine,P2 - High,Resolved,L3 Engineering,A. Rangan,Support Team (Proactive),Data Issue,8,24,4.77,False,0,True,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101455,2025-11-13 13:20,2025-11-14 23:47,Batch Job Failure,Job Failed - Data Error,Order Management System,P4 - Low,Resolved,L3 Engineering,T. Divya,Customer,Third-Party Outage,72,244,34.46,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC101447,2025-11-13 13:50,2025-11-14 05:32,Batch Job Failure,Job Failed - Data Error,Order Management System,P2 - High,Resolved,App Dev Team,V. Prasad,Customer,Unknown,8,35,15.7,True,0,False,4,Re-triggered job after correcting input file; added validation check.
INC101400,2025-11-13 18:42,2025-11-17 14:36,Server/Infra,CPU Spike,Payment Gateway,P4 - Low,Resolved,Network Team,R. Iyer,Monitoring Alert,Data Issue,72,197,91.9,True,0,False,1,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100053,2025-11-13 19:09,2025-11-15 03:50,Database,Data Corruption,HR Portal,P4 - Low,Resolved,L3 Engineering,B. Meena,Customer,Configuration Error,72,264,32.69,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101207,2025-11-14 09:18,2025-11-14 14:28,Network,Latency,Payment Gateway,P3 - Medium,Reopened,L2 Support,A. Rangan,Monitoring Alert,Third-Party Outage,24,82,5.18,False,1,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101539,2025-11-14 10:06,2025-11-14 16:37,Integration/API,Third-Party Timeout,Billing Engine,P2 - High,Closed,App Dev Team,T. Divya,Support Team (Proactive),Configuration Error,8,11,6.52,False,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101008,2025-11-15 02:28,2025-11-16 06:47,Application Issue,Feature Not Working,Customer Support Portal,P4 - Low,Resolved,L2 Support,S. Priya,Support Team (Proactive),Capacity/Performance,72,261,28.32,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101214,2025-11-15 11:57,2025-11-16 20:27,Batch Job Failure,Job Timeout,Order Management System,P4 - Low,Closed,App Dev Team,A. Rangan,End User,Code Defect,72,285,32.51,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101971,2025-11-15 15:43,2025-11-18 15:17,Access/Authentication,Permission Denied,Reporting Dashboard,P3 - Medium,Closed,L2 Support,L. Chitra,End User,Code Defect,24,63,71.57,True,0,False,2,Reset credentials / corrected access role; user confirmed successful login.
INC101411,2025-11-15 16:37,2025-11-15 23:59,Server/Infra,Disk Space Full,Reporting Dashboard,P3 - Medium,Resolved,L3 Engineering,P. Arjun,Support Team (Proactive),Configuration Error,24,101,7.38,False,0,True,2,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100499,2025-11-15 16:43,2025-11-15 21:40,Network,DNS Issue,Billing Engine,P2 - High,Closed,Network Team,A. Rangan,End User,Configuration Error,8,11,4.95,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101888,2025-11-15 18:17,2025-11-16 02:58,Access/Authentication,Password Reset,HR Portal,P3 - Medium,Closed,L1 Support,R. Iyer,End User,Unknown,24,73,8.69,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC101766,2025-11-15 21:46,2025-11-15 23:26,Database,Data Corruption,Inventory System,P2 - High,Resolved,DBA Team,A. Rangan,Batch Job Monitor,Data Issue,8,23,1.68,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100475,2025-11-16 07:14,2025-11-16 13:21,Server/Infra,Memory Leak,Billing Engine,P2 - High,Resolved,Network Team,L. Chitra,Customer,Third-Party Outage,8,27,6.13,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100267,2025-11-16 09:11,2025-11-16 14:48,Performance,Page Load Delay,Customer Support Portal,P2 - High,Resolved,DBA Team,N. Fathima,Batch Job Monitor,User Error,8,13,5.62,False,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC100252,2025-11-16 11:30,2025-11-18 05:21,Security,Suspicious Login,Customer Support Portal,P4 - Low,Resolved,Network Team,S. Priya,Customer,Infra Failure,72,250,41.86,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100205,2025-11-16 12:57,2025-11-16 17:13,Application Issue,Data Mismatch,CRM Portal,P3 - Medium,Resolved,L2 Support,P. Arjun,Customer,User Error,24,58,4.28,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101550,2025-11-16 15:27,2025-11-16 18:18,Network,Latency,Order Management System,P2 - High,Resolved,Network Team,R. Iyer,Support Team (Proactive),Data Issue,8,23,2.85,False,0,False,3,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101729,2025-11-16 16:08,2025-11-17 09:29,Application Issue,UI Error,Core Banking App,P3 - Medium,Resolved,App Dev Team,M. Kumar,Support Team (Proactive),Unknown,24,59,17.36,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101203,2025-11-16 16:44,2025-11-18 03:23,Network,VPN Failure,CRM Portal,P4 - Low,Resolved,Network Team,A. Rangan,Support Team (Proactive),Third-Party Outage,72,189,34.65,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101216,2025-11-17 04:43,2025-11-18 22:43,Integration/API,Webhook Not Firing,Billing Engine,P4 - Low,Closed,L3 Engineering,L. Chitra,Support Team (Proactive),Code Defect,72,182,42.01,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101373,2025-11-17 07:30,2025-11-17 09:35,Security,Suspicious Login,Auth Service,P1 - Critical,Resolved,L3 Engineering,R. Iyer,Support Team (Proactive),Unknown,4,21,2.09,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
